Date,Price,Open,High,Low,Vol.,Change %
20-Nov-17,70.81,69.85,70.92,69.43,-,1.33%
17-Nov-17,69.88,69.23,70.08,69.23,-,0.88%
16-Nov-17,69.27,68.96,69.5,68.81,-,0.60%
15-Nov-17,68.86,68.6,68.91,68.6,-,0.32%
14-Nov-17,68.64,68.93,69.38,68.6,-,-0.41%
13-Nov-17,68.92,69.14,69.68,68.86,-,-0.22%
10-Nov-17,69.07,68.39,69.18,68.37,-,1.07%
9-Nov-17,68.34,68.72,69.47,68.19,-,-0.60%
8-Nov-17,68.75,68.1,69.15,68.07,-,0.87%
7-Nov-17,68.16,68.76,68.89,68.02,-,-0.92%
6-Nov-17,68.79,68.83,69.11,68.25,-,0.19%
3-Nov-17,68.66,69.08,69.37,68.36,-,-0.64%
2-Nov-17,69.1,68.38,69.3,68.12,-,1.20%
1-Nov-17,68.28,68.72,69.05,68.11,-,-0.39%
31-Oct-17,68.55,68.73,68.89,68.12,-,-0.20%
30-Oct-17,68.69,68.06,69.2,67.97,-,0.67%
27-Oct-17,68.23,68.36,68.39,67.81,-,0.10%
26-Oct-17,68.16,69.19,69.27,68.1,-,-1.50%
25-Oct-17,69.2,69.66,69.9,69.13,-,-0.53%
24-Oct-17,69.57,69.5,70.19,69.03,-,-0.22%
23-Oct-17,69.72,66.94,69.78,66.92,-,4.31%
20-Oct-17,66.84,67.33,67.53,66.84,-,-0.76%
19-Oct-17,67.35,67.8,67.86,67.27,-,-0.53%
18-Oct-17,67.71,67.88,68.16,67.55,-,-0.13%
17-Oct-17,67.8,67.63,68.59,67.47,-,0.22%
16-Oct-17,67.65,68.65,68.88,67.53,-,-1.50%
13-Oct-17,68.68,67.75,68.94,67.67,-,1.18%
12-Oct-17,67.88,68.77,69.12,67.66,-,-1.22%
11-Oct-17,68.72,69.28,69.46,68.47,-,-0.28%
10-Oct-17,68.91,69.03,69.88,68.62,-,-0.09%
9-Oct-17,68.97,68.72,69.06,68.06,-,0.44%
6-Oct-17,68.67,68.22,69.19,67.81,-,0.64%
5-Oct-17,68.23,69.12,69.46,68.1,-,-1.00%
4-Oct-17,68.92,67.6,69.97,67.6,-,2.03%
3-Oct-17,67.55,67.57,68.34,67.41,-,-0.07%
2-Oct-17,67.6,68.63,68.8,67.56,-,-1.20%
29-Sep-17,68.42,69.03,69.2,68.33,-,-0.83%
28-Sep-17,68.99,68.72,69.29,68.27,-,0.39%
27-Sep-17,68.72,68.86,69.09,68.19,-,-0.16%
26-Sep-17,68.83,69.52,69.71,68.53,-,-0.92%
25-Sep-17,69.47,68.64,69.53,68.34,-,1.37%
22-Sep-17,68.53,68.16,68.75,67.87,-,0.45%
21-Sep-17,68.22,69.38,69.49,68.19,-,-1.57%
20-Sep-17,69.31,69.64,69.73,69.06,-,-0.09%
19-Sep-17,69.37,69.53,69.87,68.84,-,-0.06%
18-Sep-17,69.41,68.82,69.94,68.82,-,0.64%
15-Sep-17,68.97,69.16,69.19,68.64,-,-0.29%
14-Sep-17,69.17,69.28,69.44,68.44,-,-0.19%
13-Sep-17,69.3,68.98,69.36,68.33,-,0.22%
12-Sep-17,69.15,72.09,72.09,69.14,-,-4.25%
11-Sep-17,72.22,75.33,75.33,72.06,-,-3.07%
8-Sep-17,74.51,74.58,75.75,74.09,-,0.27%
7-Sep-17,74.31,74.41,74.42,73.42,-,-0.30%
6-Sep-17,74.53,75.09,75.63,74.25,-,-0.47%
5-Sep-17,74.88,72.08,74.88,72.07,-,4.38%
1-Sep-17,71.74,71.04,71.95,70.56,-,1.04%
31-Aug-17,71,70.77,71,70.28,-,0.24%
30-Aug-17,70.83,70,70.94,69.84,-,1.29%
29-Aug-17,69.93,69.87,70.46,69.36,-,0.14%
28-Aug-17,69.83,68.62,69.94,68.56,-,2.53%
25-Aug-17,68.11,69.83,70,67.66,-,-2.44%
24-Aug-17,69.81,68.98,69.88,68.56,-,1.32%
23-Aug-17,68.9,67.94,69.45,67.93,-,1.47%
22-Aug-17,67.9,67.45,67.94,67.35,-,0.73%
21-Aug-17,67.41,67.31,67.8,67.22,-,0.33%
18-Aug-17,67.19,66.93,67.5,66.69,-,0.49%
17-Aug-17,66.86,66.97,67.07,66.65,-,0.01%
16-Aug-17,66.85,67.22,67.4,66.77,-,-0.52%
15-Aug-17,67.2,67.82,67.89,67.09,-,-0.81%
14-Aug-17,67.75,68.45,68.55,67.58,-,-0.65%
11-Aug-17,68.19,68.06,69.15,67.76,-,-1.00%
10-Aug-17,68.88,71.1,71.17,68.88,-,-3.20%
9-Aug-17,71.16,71.18,71.2,70.41,-,0.00%
8-Aug-17,71.16,70.55,71.19,70.32,-,0.91%
7-Aug-17,70.52,70.72,70.94,70.45,-,-0.09%
4-Aug-17,70.58,70.28,70.81,70.23,-,0.60%
3-Aug-17,70.16,70.28,70.58,70,-,-0.13%
2-Aug-17,70.25,69.41,70.39,69.23,-,1.36%
1-Aug-17,69.31,68.88,69.38,68.33,-,0.55%
31-Jul-17,68.93,68.69,69.65,68.51,-,0.22%
28-Jul-17,68.78,68.89,69.25,68.31,-,-0.04%
27-Jul-17,68.81,68.56,69.69,68.03,-,0.58%
26-Jul-17,68.41,68.9,68.9,67.78,-,-0.62%
25-Jul-17,68.84,68.46,68.97,68.44,-,0.82%
24-Jul-17,68.28,68.14,68.65,67.86,-,-0.03%
21-Jul-17,68.3,68.96,69.18,67.52,-,-0.97%
20-Jul-17,68.97,68.14,69.25,68.13,-,1.26%
19-Jul-17,68.11,68.28,68.47,67.75,-,0.01%
18-Jul-17,68.1,67.9,68.41,66.79,-,0.56%
17-Jul-17,67.72,66.66,68.06,66.6,-,1.71%
14-Jul-17,66.58,66.44,66.86,66.3,-,0.30%
13-Jul-17,66.38,67.16,67.58,66.32,-,-1.15%
12-Jul-17,67.15,67.73,67.94,66.97,-,-0.65%
11-Jul-17,67.59,67.18,67.79,66.78,-,0.45%
10-Jul-17,67.29,68.62,68.72,67.28,-,-1.67%
7-Jul-17,68.43,68.12,68.91,67.97,-,0.38%
6-Jul-17,68.17,67.69,68.44,67.22,-,0.90%
5-Jul-17,67.56,67.75,67.75,66.56,-,-0.46%
3-Jul-17,67.87,68.48,68.63,67.22,-,-1.14%
30-Jun-17,68.65,67.18,68.66,66.88,-,2.14%
29-Jun-17,67.21,67.66,67.75,67.05,-,-0.61%
28-Jun-17,67.62,67.75,67.9,66.86,-,0.13%
27-Jun-17,67.53,67.47,68.11,67.11,-,0.07%
26-Jun-17,67.48,67.26,67.72,66.16,-,-7.55%
23-Jun-17,72.99,71.15,73.11,71.04,-,2.67%
22-Jun-17,71.09,70.96,71.41,70.69,-,0.11%
21-Jun-17,71.01,71.34,71.95,70.77,-,-0.38%
20-Jun-17,71.28,71.69,71.7,70.81,-,-0.07%
19-Jun-17,71.33,71.93,73.38,71.16,-,-0.81%
16-Jun-17,71.91,72.02,72.53,70.91,-,-0.12%
15-Jun-17,72,73.44,73.46,71.28,-,-2.04%
14-Jun-17,73.5,74.5,74.82,73.42,-,-1.34%
13-Jun-17,74.5,75.09,75.13,74.31,-,-0.83%
12-Jun-17,75.12,75.73,75.75,75.09,-,-0.71%
9-Jun-17,75.66,76.47,76.5,75.56,-,-1.03%
8-Jun-17,76.45,75.85,76.72,75.62,-,0.80%
7-Jun-17,75.84,76.08,76.73,75.66,-,-0.33%
6-Jun-17,76.09,76.35,76.66,75.91,-,-0.42%
5-Jun-17,76.41,76.78,77.02,76.28,-,-0.37%
2-Jun-17,76.69,77.6,77.77,76.58,-,-1.13%
1-Jun-17,77.57,76.93,77.8,76.81,-,0.83%
31-May-17,76.93,77.21,77.31,76.72,-,-0.52%
30-May-17,77.33,77.12,77.66,76.92,-,0.21%
26-May-17,77.17,77.25,77.59,77.02,-,-0.10%
25-May-17,77.25,77.44,78.12,77.1,-,-0.26%
24-May-17,77.45,77.26,78.72,77.1,-,0.30%
23-May-17,77.22,78.42,78.43,77.11,-,-1.56%
22-May-17,78.44,79.33,79.33,78.31,-,-1.26%
19-May-17,79.44,79.3,79.5,78.43,-,0.24%
18-May-17,79.25,80.53,80.65,78.86,-,-1.31%
17-May-17,80.3,81.21,83.03,79.66,-,-1.45%
16-May-17,81.48,85.06,85.18,81.32,-,-4.78%
15-May-17,85.57,83.98,87.18,82.57,-,4.19%
12-May-17,82.13,79.2,82.13,79.2,-,3.76%
11-May-17,79.15,76.37,79.21,76.19,-,3.60%
10-May-17,76.4,77.55,77.56,76.37,-,-1.32%
9-May-17,77.42,77.16,77.82,77.12,-,0.19%
8-May-17,77.27,77.75,77.75,77.06,-,-0.69%
5-May-17,77.81,79,79.02,77.72,-,-1.44%
4-May-17,78.95,78.94,79.33,78.69,-,0.18%
3-May-17,78.81,79.4,79.43,78.64,-,-0.44%
2-May-17,79.16,78.97,79.16,78.39,-,0.27%
1-May-17,78.95,78.78,79.2,78.52,-,0.23%
28-Apr-17,78.77,77.92,78.97,77.66,-,1.05%
27-Apr-17,77.95,79.22,79.35,77.86,-,-1.49%
26-Apr-17,79.13,79.42,79.75,78.74,-,-0.31%
25-Apr-17,79.38,78.81,79.41,77.98,-,0.76%
24-Apr-17,78.78,79.39,79.63,77.8,-,-0.89%
21-Apr-17,79.49,79.97,80.25,78.44,-,-0.93%
20-Apr-17,80.24,77.8,80.42,77.69,-,3.24%
19-Apr-17,77.72,76.96,77.75,76.58,-,1.05%
18-Apr-17,76.91,77.25,77.43,76.28,-,-0.30%
17-Apr-17,77.14,75.66,77.17,75.56,-,1.92%
13-Apr-17,75.69,74.76,75.69,74.67,-,1.30%
12-Apr-17,74.72,74.96,75.16,74.59,-,-0.27%
11-Apr-17,74.92,75.11,75.66,74.41,-,-0.39%
10-Apr-17,75.21,73.48,75.28,73.42,-,2.33%
7-Apr-17,73.5,74.53,74.59,73.39,-,-1.45%
6-Apr-17,74.58,74.87,75.06,74.5,-,-0.39%
5-Apr-17,74.87,74.73,75.19,74.72,-,0.08%
4-Apr-17,74.81,75.44,75.7,74.58,-,-0.91%
3-Apr-17,75.5,77.33,78.07,75.45,-,-2.37%
31-Mar-17,77.33,76.25,77.4,75.81,-,1.46%
30-Mar-17,76.22,76.17,76.55,76.11,-,0.13%
29-Mar-17,76.12,76.97,77.08,76.11,-,-1.05%
28-Mar-17,76.93,76.98,77.48,76.71,-,-0.09%
27-Mar-17,77,77.5,77.72,76.91,-,-0.61%
24-Mar-17,77.47,77.25,78.15,77.2,-,0.13%
23-Mar-17,77.37,77.52,77.95,77.23,-,-0.01%
22-Mar-17,77.38,76.77,78.16,76.69,-,0.74%
21-Mar-17,76.81,77.33,77.46,76.7,-,-0.74%
20-Mar-17,77.38,78.36,78.72,77.31,-,-1.28%
17-Mar-17,78.38,78.02,78.59,77.91,-,0.37%
16-Mar-17,78.09,78.16,78.89,78.04,-,-0.06%
15-Mar-17,78.14,77.41,78.24,77.25,-,1.27%
14-Mar-17,77.16,76.95,77.32,76.81,-,0.42%
13-Mar-17,76.84,77.19,77.58,76.83,-,-0.60%
10-Mar-17,77.3,77.87,77.88,77.16,-,-0.69%
9-Mar-17,77.84,78.17,78.57,77.12,-,-0.40%
8-Mar-17,78.15,77.98,78.29,77.63,-,0.17%
7-Mar-17,78.02,79.16,79.36,77.68,-,-1.49%
6-Mar-17,79.2,78.2,79.46,78.14,-,1.62%
3-Mar-17,77.94,76.77,78.12,76.69,-,1.43%
2-Mar-17,76.84,77.72,79.17,76.36,-,-1.37%
1-Mar-17,77.91,76.41,77.98,76.18,-,2.10%
28-Feb-17,76.31,76.33,76.87,76.12,-,0.25%
27-Feb-17,76.12,76.66,77.14,76.05,-,-0.61%
24-Feb-17,76.59,76.17,77.14,76.17,-,0.60%
23-Feb-17,76.13,75.55,76.64,75.47,-,0.87%
22-Feb-17,75.47,75.75,76.18,75.45,-,-0.28%
21-Feb-17,75.68,75.75,75.92,75.43,-,3.09%
17-Feb-17,73.41,75.1,75.13,73.03,-,-2.16%
16-Feb-17,75.03,75.76,75.84,75.02,-,-0.94%
15-Feb-17,75.74,76.34,76.56,75.63,-,-0.89%
14-Feb-17,76.42,76.64,76.72,75.92,-,-0.37%
13-Feb-17,76.7,76,76.94,75.88,-,1.13%
10-Feb-17,75.84,75.69,76.22,75.57,-,0.24%
9-Feb-17,75.66,75.33,76.15,75.29,-,0.57%
8-Feb-17,75.23,75.18,75.72,75.09,-,0.17%
7-Feb-17,75.1,75.69,76.08,75.06,-,-0.74%
6-Feb-17,75.66,76.48,76.5,75.58,-,-0.89%
3-Feb-17,76.34,76.81,77.15,76.22,-,-0.65%
2-Feb-17,76.84,76.36,77.38,75.75,-,0.59%
1-Feb-17,76.39,75.01,76.54,74.9,-,1.89%
31-Jan-17,74.97,74.24,75.13,74.14,-,1.17%
30-Jan-17,74.1,74.83,75.28,74.07,-,-1.07%
27-Jan-17,74.9,74.25,74.95,74.22,-,0.88%
26-Jan-17,74.25,73.97,74.92,73.69,-,0.50%
25-Jan-17,73.88,73.36,74.17,73.14,-,0.52%
24-Jan-17,73.5,74.69,75,72.55,-,-1.67%
23-Jan-17,74.75,72.98,74.94,72.98,-,2.40%
20-Jan-17,73,72.83,73.42,72.75,-,0.30%
19-Jan-17,72.78,72.34,73.28,72.3,-,0.71%
18-Jan-17,72.27,72.19,72.55,72.03,-,0.18%
17-Jan-17,72.14,72.32,72.88,71.84,-,-0.15%
13-Jan-17,72.25,72.3,72.75,72.07,-,-0.19%
12-Jan-17,72.39,73.21,73.78,72.27,-,-1.07%
11-Jan-17,73.17,73.12,73.79,73,-,0.12%
10-Jan-17,73.08,73.05,73.69,72.84,-,0.10%
9-Jan-17,73.01,74.08,74.19,72.82,-,-1.26%
6-Jan-17,73.94,74.08,74.09,72.94,-,0.18%
5-Jan-17,73.81,74.07,75.28,73.62,-,0.46%
4-Jan-17,73.47,71.75,73.47,71.58,-,2.40%
3-Jan-17,71.75,71.28,71.85,71.13,-,1.50%
30-Dec-16,70.69,70.77,71.95,70.47,-,0.24%
29-Dec-16,70.52,69.75,71.12,69.67,-,0.99%
28-Dec-16,69.83,69.83,70,69.61,-,-0.01%
27-Dec-16,69.84,69.81,70.23,69.53,-,-0.06%
23-Dec-16,69.88,70.14,70.54,69.86,-,-0.34%
22-Dec-16,70.12,70.12,70.77,69.8,-,-0.20%
21-Dec-16,70.26,69.41,70.92,69.35,-,1.33%
20-Dec-16,69.34,69.56,69.81,69.34,-,-0.32%
19-Dec-16,69.56,70.94,71,69.55,-,-1.97%
16-Dec-16,70.96,71.69,71.69,70.91,-,-0.88%
15-Dec-16,71.59,71.37,71.77,71.14,-,0.10%
14-Dec-16,71.52,72.03,72.3,71.34,-,-0.67%
13-Dec-16,72,71.61,72.42,71.21,-,0.35%
12-Dec-16,71.75,70.74,71.78,70.67,-,1.46%
9-Dec-16,70.72,71.28,71.81,70.35,-,-1.06%
8-Dec-16,71.48,71.11,71.94,70.91,-,0.41%
7-Dec-16,71.19,71.26,71.47,70.46,-,-0.31%
6-Dec-16,71.41,70.96,71.68,70.87,-,0.51%
5-Dec-16,71.05,71.14,71.75,70.81,-,0.00%
2-Dec-16,71.05,70.62,71.84,70.06,-,0.32%
1-Dec-16,70.82,71.63,72.13,70.76,-,-1.09%
30-Nov-16,71.6,71.34,71.7,70.65,-,0.53%
29-Nov-16,71.22,72.08,72.09,70.88,-,-1.22%
28-Nov-16,72.1,71.22,72.3,70.83,-,1.28%
25-Nov-16,71.19,71.09,71.47,70.43,-,-0.78%
23-Nov-16,71.75,72.28,72.31,70.66,-,-0.61%
22-Nov-16,72.19,72.38,72.5,71.39,-,-0.21%
21-Nov-16,72.34,72.36,72.7,71.95,-,-1.23%
18-Nov-16,73.24,73.39,73.62,72.66,-,-0.30%
17-Nov-16,73.46,72.19,73.48,71.01,-,2.23%
16-Nov-16,71.86,70.59,71.87,70.41,-,1.57%
15-Nov-16,70.75,69.62,71.33,69.12,-,2.58%
14-Nov-16,68.97,68.9,69,68,-,0.50%
11-Nov-16,68.63,69.39,71.41,68.34,-,-0.92%
10-Nov-16,69.27,68.22,69.75,68.17,-,1.42%
9-Nov-16,68.3,68.78,69.17,67.88,-,-0.70%
8-Nov-16,68.78,68.57,70.1,68.22,-,0.45%
7-Nov-16,68.47,68.16,69.47,68.16,-,-0.04%
4-Nov-16,68.5,67.93,69.03,67.72,-,0.45%
3-Nov-16,68.19,68.48,69.19,67.84,-,-0.60%
2-Nov-16,68.6,68.23,68.75,68.09,-,0.56%
1-Nov-16,68.22,68.81,68.91,68.1,-,-0.94%
31-Oct-16,68.87,70.7,70.84,68.77,-,-2.82%
28-Oct-16,70.87,69.63,71.09,69.28,-,1.61%
27-Oct-16,69.75,69.1,70,68.8,-,0.56%
26-Oct-16,69.36,68.33,69.88,68.23,-,1.26%
25-Oct-16,68.5,68.94,69.13,68.1,-,-0.61%
24-Oct-16,68.92,68.98,69.16,68.55,-,-0.23%
21-Oct-16,69.08,69.87,69.91,68.63,-,-1.07%
20-Oct-16,69.83,71.14,71.78,68.97,-,-1.77%
19-Oct-16,71.09,71.19,71.28,70.23,-,0.13%
18-Oct-16,71,71.24,71.7,70.69,-,-0.32%
17-Oct-16,71.23,70.44,71.23,69.88,-,0.86%
14-Oct-16,70.62,69.53,70.73,69.33,-,1.85%
13-Oct-16,69.34,68.78,70.05,68.41,-,0.54%
12-Oct-16,68.97,67.21,69.72,66.77,-,2.68%
11-Oct-16,67.17,67.65,68.03,67.03,-,-0.28%
10-Oct-16,67.36,67.38,68.46,67.11,-,0.58%
7-Oct-16,66.97,67.81,68.06,66.94,-,-0.83%
6-Oct-16,67.53,67.66,68,66.86,-,-0.28%
5-Oct-16,67.72,69.71,69.98,67.55,-,-2.78%
4-Oct-16,69.66,68.53,69.75,68.5,-,1.78%
3-Oct-16,68.44,68.06,68.66,67.21,-,0.56%
30-Sep-16,68.06,67.53,68.38,67.13,-,0.55%
29-Sep-16,67.69,68.68,69.03,67.29,-,-1.48%
28-Sep-16,68.71,69.8,69.91,68.29,-,-1.45%
27-Sep-16,69.72,70.04,70.76,69.38,-,-0.41%
26-Sep-16,70.01,70.69,71,69.72,-,-0.17%
23-Sep-16,70.13,71.8,71.8,69.67,-,-2.16%
22-Sep-16,71.68,71.48,72.37,71.22,-,0.27%
21-Sep-16,71.49,70.66,72.06,70.29,-,1.13%
20-Sep-16,70.69,68.28,70.69,67.94,-,3.39%
19-Sep-16,68.37,67.55,68.98,67.19,-,1.50%
16-Sep-16,67.36,67.86,68.11,67.05,-,-0.69%
15-Sep-16,67.83,67.74,67.95,66.85,-,0.21%
14-Sep-16,67.69,67.07,67.75,66.57,-,0.89%
13-Sep-16,67.09,66.79,67.82,66.45,-,0.49%
12-Sep-16,66.76,69.03,69.09,66.53,-,-3.39%
9-Sep-16,69.1,69.38,69.38,68.27,-,-0.17%
8-Sep-16,69.22,69.37,69.53,68.94,-,-0.26%
7-Sep-16,69.4,69.14,69.58,68.62,-,0.29%
6-Sep-16,69.2,67.84,69.38,67.66,-,1.97%
2-Sep-16,67.86,68.1,68.22,67.27,-,-0.47%
1-Sep-16,68.18,65.48,68.28,65.47,-,3.95%
31-Aug-16,65.59,66.4,66.55,65.42,-,-1.18%
30-Aug-16,66.37,66.81,66.92,65.49,-,-0.96%
29-Aug-16,67.01,68.15,68.16,66.63,-,-1.50%
26-Aug-16,68.03,68.04,68.72,67.66,-,-0.09%
25-Aug-16,68.09,67.94,68.38,67.08,-,0.34%
24-Aug-16,67.86,68.67,68.84,67.56,-,-0.96%
23-Aug-16,68.52,68.39,69.1,68.39,-,0.28%
22-Aug-16,68.33,68.11,68.89,67.64,-,0.40%
19-Aug-16,68.06,69.09,69.54,67.69,-,-1.63%
18-Aug-16,69.19,68.96,70.11,68.84,-,0.39%
17-Aug-16,68.92,68.8,69.47,68.55,-,0.16%
16-Aug-16,68.81,68.72,68.98,66.91,-,0.00%
15-Aug-16,68.81,70.97,71.53,68.8,-,-3.00%
12-Aug-16,70.94,72.22,72.69,70.22,-,-1.50%
11-Aug-16,72.02,71.53,72.45,71.25,-,0.71%
10-Aug-16,71.51,71.48,72.8,71.44,-,-2.12%
9-Aug-16,73.06,76.03,76.06,73.06,-,-3.87%
8-Aug-16,76,76.89,77.09,75.6,-,-1.02%
5-Aug-16,76.78,75.86,77.97,75.84,-,1.29%
4-Aug-16,75.8,74.37,76.18,73.81,-,2.06%
3-Aug-16,74.27,74.02,74.34,73.24,-,0.47%
2-Aug-16,73.92,74.37,74.55,73.18,-,-0.44%
1-Aug-16,74.25,74.03,74.86,73.48,-,0.31%
29-Jul-16,74.02,72.83,74.09,71.69,-,1.44%
28-Jul-16,72.97,73.93,74.09,71.65,-,-1.02%
27-Jul-16,73.72,73.97,74.57,73.34,-,-0.51%
26-Jul-16,74.1,72.37,74.22,72.19,-,2.53%
25-Jul-16,72.27,72.44,72.63,71.59,-,-0.78%
22-Jul-16,72.84,73.15,73.47,71.9,-,-0.38%
21-Jul-16,73.12,72.48,73.71,71.86,-,0.91%
20-Jul-16,72.46,73.37,73.37,71.78,-,-1.24%
19-Jul-16,73.37,74.09,74.41,72.64,-,-0.85%
18-Jul-16,74,74.13,74.94,73.63,-,-0.48%
15-Jul-16,74.36,73.78,75,73.37,-,0.65%
14-Jul-16,73.88,72.59,74.66,72.41,-,0.90%
13-Jul-16,73.22,71.09,74.78,71.06,-,3.49%
12-Jul-16,70.75,67.85,70.78,67.38,-,4.44%
11-Jul-16,67.74,65.92,67.85,65.91,-,2.96%
8-Jul-16,65.79,64.92,66.75,64.52,-,1.29%
7-Jul-16,64.95,65.49,65.63,64.48,-,-0.89%
6-Jul-16,65.53,65.56,65.58,64.56,-,0.14%
5-Jul-16,65.44,66.12,66.12,64.27,-,0.62%
1-Jul-16,65.04,64.5,65.09,64.36,-,1.04%
30-Jun-16,64.37,66.03,66.41,64.16,-,-2.43%
29-Jun-16,65.97,65.88,66.3,65.59,-,0.09%
28-Jun-16,65.91,64.66,65.95,64.19,-,2.31%
27-Jun-16,64.42,64.38,65.4,64.35,-,-0.19%
24-Jun-16,64.54,65.32,65.48,63.84,-,-1.42%
23-Jun-16,65.47,64.57,66.13,64.47,-,1.32%
22-Jun-16,64.62,64.46,65.18,64.12,-,0.26%
21-Jun-16,64.45,66.22,66.44,63.97,-,-2.50%
20-Jun-16,66.1,66.14,66.61,65.4,-,2.48%
17-Jun-16,64.5,63.13,65.12,63.13,-,1.88%
16-Jun-16,63.31,62.62,63.75,62.33,-,0.99%
15-Jun-16,62.69,63.29,63.48,62.53,-,-0.93%
14-Jun-16,63.28,63.62,63.65,62.59,-,-0.86%
13-Jun-16,63.83,65.71,66.25,63.73,-,-1.47%
10-Jun-16,64.78,65.08,65.52,64.52,-,-0.46%
9-Jun-16,65.08,65.58,65.65,64.48,-,-0.73%
8-Jun-16,65.56,65.93,66.5,65.51,-,-0.62%
7-Jun-16,65.97,65.59,66.16,65.22,-,0.90%
6-Jun-16,65.38,63.88,65.88,63.88,-,2.41%
3-Jun-16,63.84,63.28,64.09,63.08,-,1.08%
2-Jun-16,63.16,63.23,63.67,62.83,-,-0.09%
1-Jun-16,63.22,63.94,64.01,62.94,-,-1.08%
31-May-16,63.91,64.44,64.44,62.92,-,-0.67%
27-May-16,64.34,64.29,64.59,63.59,-,0.02%
26-May-16,64.33,62.91,64.55,62.85,-,2.31%
25-May-16,62.88,63.03,63.42,62.38,-,-0.51%
24-May-16,63.2,61.39,63.2,61.16,-,2.73%
23-May-16,61.52,61.72,61.75,61.11,-,-0.37%
20-May-16,61.75,61.16,62.05,61.16,-,0.95%
19-May-16,61.17,62.14,62.14,60.61,-,-1.61%
18-May-16,62.17,62.3,62.8,61.44,-,-0.35%
17-May-16,62.39,61.03,62.5,61.03,-,2.28%
16-May-16,61,60.64,61.52,60.64,-,0.23%
13-May-16,60.86,60.84,61.05,60.27,-,0.21%
12-May-16,60.73,60.72,61.36,60.56,-,0.07%
11-May-16,60.69,61.11,61.73,60.56,-,-0.54%
10-May-16,61.02,61.51,61.96,60.61,-,-0.59%
9-May-16,61.38,61.83,62.03,61.19,-,-0.90%
6-May-16,61.94,62.08,62.2,61.67,-,-0.19%
5-May-16,62.06,62.93,63.54,61.67,-,-1.43%
4-May-16,62.96,62.95,63.19,62.33,-,-0.10%
3-May-16,63.02,64.39,64.64,62.18,-,-2.08%
2-May-16,64.36,63.81,64.49,63.39,-,0.74%
29-Apr-16,63.89,63.69,64.16,63.17,-,0.31%
28-Apr-16,63.69,64.15,64.18,63.3,-,-0.78%
27-Apr-16,64.19,63.96,64.27,63.42,-,0.52%
26-Apr-16,63.86,64.08,64.75,63.53,-,-0.16%
25-Apr-16,63.96,63.69,64.34,63.11,-,-0.42%
22-Apr-16,64.23,63.52,64.38,62.25,-,1.12%
21-Apr-16,63.52,63.88,64.31,62.75,-,-0.66%
20-Apr-16,63.94,62.88,64.41,61.85,-,1.75%
19-Apr-16,62.84,62.17,63.12,61.55,-,1.09%
18-Apr-16,62.16,59.79,62.17,59.67,-,3.53%
15-Apr-16,60.04,60.17,60.48,59.17,-,-1.02%
14-Apr-16,60.66,61.68,61.92,59.94,-,-1.62%
13-Apr-16,61.66,61.58,62.37,61.33,-,0.36%
12-Apr-16,61.44,60.67,61.84,60.2,-,1.24%
11-Apr-16,60.69,60.37,60.82,60.3,-,1.07%
8-Apr-16,60.05,59.18,60.57,59.08,-,1.88%
7-Apr-16,58.94,58.73,59.36,58.59,-,0.41%
6-Apr-16,58.7,58.93,59.28,58.7,-,-0.37%
5-Apr-16,58.92,59.07,59.17,58.55,-,-0.03%
4-Apr-16,58.94,59.27,59.47,58.73,-,-0.44%
1-Apr-16,59.2,58.3,59.39,58.16,-,1.42%
31-Mar-16,58.37,57.55,58.59,57.04,-,1.37%
30-Mar-16,57.58,57.31,57.91,57.31,-,0.42%
29-Mar-16,57.34,57.8,57.83,57.23,-,-0.66%
28-Mar-16,57.72,57.48,57.99,57.21,-,0.05%
24-Mar-16,57.69,58.27,58.31,57.36,-,-1.15%
23-Mar-16,58.36,58.45,58.58,57.97,-,-0.10%
22-Mar-16,58.42,58.04,58.42,57.63,-,0.50%
21-Mar-16,58.13,57.15,58.57,57.06,-,1.79%
18-Mar-16,57.11,58.39,58.55,56.83,-,-2.11%
17-Mar-16,58.34,58.35,58.89,58.25,-,0.07%
16-Mar-16,58.3,58.09,58.51,57.55,-,0.28%
15-Mar-16,58.14,58.27,58.49,58.01,-,-0.14%
14-Mar-16,58.22,57.17,58.37,57.17,-,1.85%
11-Mar-16,57.16,56.62,57.45,56.56,-,0.51%
10-Mar-16,56.87,56.62,56.99,55.67,-,0.44%
9-Mar-16,56.62,56.88,56.9,56.02,-,-0.58%
8-Mar-16,56.95,57.29,57.29,56.54,-,-0.71%
7-Mar-16,57.36,57.28,57.9,57.2,-,0.42%
4-Mar-16,57.12,56.41,57.2,56.24,-,1.26%
3-Mar-16,56.41,55.94,56.64,55.83,-,0.53%
2-Mar-16,56.11,56.37,56.73,55.66,-,-0.11%
1-Mar-16,56.17,56.58,57.73,56.07,-,-0.67%
29-Feb-16,56.55,57.56,57.61,54.54,-,-1.58%
26-Feb-16,57.46,57.66,57.88,57.27,-,-0.54%
25-Feb-16,57.77,57.45,58.12,57.3,-,0.63%
24-Feb-16,57.41,58.02,58.02,57.28,-,-0.93%
23-Feb-16,57.95,58.88,58.95,57.86,-,-1.51%
22-Feb-16,58.84,59.47,60.16,58.62,-,-2.15%
19-Feb-16,60.13,59.93,60.38,59.8,-,0.40%
18-Feb-16,59.89,59.77,60.83,59.71,-,0.28%
17-Feb-16,59.72,59.72,60.31,59.56,-,0.36%
16-Feb-16,59.51,59.04,60.44,58.97,-,1.28%
12-Feb-16,58.76,58.31,59.15,58.13,-,0.94%
